发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
绿洲插画,05月27日22:50,来自微博视频号, 【#聋哑小伙跑步画出袁隆平头像#：袁隆平爷爷一路走好】5月22日，内蒙古赤峰。吴广明是一位聋哑人，也是一位跑步爱好者，得知袁隆平爷爷去世，吴广明决定用跑步作画的方式送袁隆平爷爷最后一程。他花费了2个小时，用10公里的距离在地图上画出了袁隆平爷爷的头像。吴广明表示，希望袁隆平爷爷一路走好。#艺术公开课#O网页链接  ,0,1,0,4
南方周末,05月27日22:42,来自微博weibo.com, 【还原袁隆平：在朴素的世界里，关心他的水稻】2008年，陈启文去采访袁隆平，中途站在门口抽烟，袁隆平也走出来，给他递了一根烟。袁隆平对他讲，他喜欢“有点不好习惯的人，反而像普通人”。至于他自己的缺点，肉眼可见，抽烟、好胜、“该发脾气发脾气”。1996年，湖南郴州农民曹宏球为了感谢袁隆平，要为他建一座雕像，他给袁隆平写信，袁隆平当即口授回信拒绝，请对方务必不要浪费钱。这座汉白玉雕像还是做成了。袁隆平告诉陈启文，他对此事深感不安，好几天没睡好觉。他借用爱因斯坦的话来自嘲：“因为我藐视权威，所以命运惩罚我，使我自己也成为权威。”拍袁隆平纪录片的赖章萍，想起最多的是他坐在自家客厅里看天气预报的画面，“外面一切的光环，跟他都没有关系，他其实就是在自己那个朴素的世界里面关心着他的水稻。”O还原袁隆平：在朴素的世界里，关心他的水稻  ,0,78,27,612
微博贵州,05月27日22:30,来自HUAWEIMate305G, 【#17岁男子辱骂袁隆平被拘#：发布多条辱骂言论】临沂公安微信公众号5月27日通报，5月22日，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平逝世。在全国人民深切哀悼、送别袁老之时，临沂警方接网民举报，有网民在微信群、某APP及与他人私聊时，发布多条辱骂袁隆平院士的言论，引发网民愤慨，造成恶劣社会影响。临沂警方接报后，迅速查明并抓获该违法网民。经查，刘某（男，17岁）对其通过网络发表侮辱袁隆平院士言论的事实供认不讳。目前，刘某已被罗庄警方依法行政拘留。临沂警方提醒，网络不是法外之地，每位网民均需对自己言行负责，袁隆平院士为国家粮食安全事业作出突出贡献，他的精神不能被亵渎，他的声誉不能被诋毁，对网上公然侮辱英烈的行为，公安机关将依法追究其法律责任。（临沂公安微信公众号）  ,0,0,0,2
河北工业大学团委,05月27日22:26,来自新版微博weibo.com, #百年党史100题#上期答案是：数学大师吴文俊、“杂交水稻之父”袁隆平荣膺2000年度国家最高科学技术奖。你答对了吗？没答对也不要气馁哦！一起来看看今天的题目吧！为繁荣发展社会主义文化，中央宣传部从1991年开始组织实施精神文明建设“五个一工程”奖评选活动。“五个一”不包括。百年党史  ,0,0,0,7
北京晚报,05月27日22:26,来自微博视频号, 【重温赤子心！#袁隆平曾用小提琴演奏我的祖国#】“一条大河波浪宽，风吹稻花香两岸”，这是2008年1月24日拍摄的视频资料，袁隆平院士用小提琴演奏《我的祖国》。视频中，他演奏完还略显害羞地说了一句“哎呀，不行了”。致敬袁老，一路走好！L在长沙的微博视频​,0,12,3,111
极目新闻,05月27日22:25,来自微博视频号, 【#中国人能自由吃瓜离不开这位奶奶#】中国人能自由吃瓜，离不开#吴明珠奶奶#数十年的研究和奉献。她是袁隆平的同学，两人分别影响了中国的瓜田和稻田。在她50多年的研究中，培育出28个经国家审定的优质瓜种，有耳熟能详的红心脆、香梨黄、小青皮、黑眉毛、香妃蜜瓜、皇后蜜瓜、郁金香甜瓜、金凤凰、绿宝石瓜、麒麟瓜，还有西瓜中的“王牌”—8424西瓜。L极目视频的微博视频  ,0,17,8,262
济宁经开生态环境,05月27日22:24,来自iPhone客户端, #袁隆平撒下的海水稻在新疆扎根#[水稻]【#沙漠旁的海水稻开始插秧#，袁老您看见了吗？】,0,0,0,2
驻马店日报,05月27日22:23,来自微博视频号, #中国人能自由吃瓜离不开这位奶奶#【致敬！#吴明珠50余年培育28类优质瓜种#】中国工程院院士、西甜瓜育种专家吴明珠，也是袁隆平院士的同学。在50余年研究中，吴老培育出28个经国家审定的优质瓜种，其中包括红心脆、麒麟瓜及8424西瓜等。她常说：“我的人生就是想结几个瓜，把瓜的甘甜献给人民。”（央视频）L央视频的微博视频  ,0,0,0,0
广州日报,05月27日22:22,来自微博weibo.com, 【#画家用蚕茧画出袁老生平照#】“共和国勋章”获得者、中国工程院院士、杂交水稻之父袁隆平院士逝世后，全国人民用各种方式悼念他。广东蚕桑丝织文化技艺研学基地老师梁金元，在10个双宫蚕茧上画出了10个袁院士，以此纪念袁院士对于国家与百姓作出的贡献，让前来研学的学生们永远记住袁院士，学习了解到他的生平故事与突出贡献。“我是70年代的人，小时候在家乡罗定，一个星期才能吃上一顿白米饭，其他时间都是吃番薯、芋头，是袁隆平院士的杂交水稻让我们吃饱米饭。”梁金元动情地说，“袁院士在中国农业发展、农耕文化传承中起到了里程碑的作用，蚕桑文化也是农耕文化的重要组成部分，蚕茧作画也是创意文艺作品，所以才想到用蚕茧画的方式纪念与感恩袁老。”（广州日报·新花城记者：高敏华通讯员：曾令华）  ,0,10,7,124
湖北之声,05月27日22:20,来自搜狗高速浏览器, 【坚持“知行合一，全面发展”教育理念武汉市硚口区“五有好少年”永远跟党走】5月27日上午，“永远跟党走”庆祝中国共产党成立100周年——欢度“六一”儿童节“唱响汉江湾”武汉市硚口区青少年五有五艺文化节在汉江湾体育公园举行。“五有”即硚口学子“五有”素养：有品格、有思考、有习惯、有健康、有情趣；“五艺”即硚口学子“五艺”能力：讲童年、展学业、亮体魄、秀才艺、创作品。此次文化节面向全区青少年，硚口区小学“六大联盟体”和硚口区学前教育联盟体悉数亮相。各联盟体立足自身特色，共设计了崇仁联盟体“艺·德园”、东方红联盟体“艺·新园”、水厂路联盟体“艺·乐园”等7个主题园区，围绕“永远跟党走”的主题，运用信息手段再现党在百年历程中的重要情境，以闯关的形式，让学生在角色扮演、互动游戏、非遗参观、劳动体验中学习党史知识、磨练坚强意志、提升综合能力，树立为民族复兴而努力的远大理想，立志听党话跟党走，做好祖国接班人。文化节上，展出了百年来从硚口教育走出的卓越学子海报，有“共和国勋章”获得者、“杂交水稻之父”袁隆平、“人民英雄”张定宇、歼15舰载机研发项目总负责人罗阳……科学泰斗、国家政要、体坛健儿，他们用青春谱写时代的篇章，为中华民族伟大复兴增添了浓墨重彩的一笔。（湖北之声记者李曼通讯员舒晓庆王雯婷）  ,0,1,0,0
今日牟定,05月27日22:19,来自微博weibo.com, 【视频】以画为祭傣族青年田边绘像致敬袁隆平院士O【视频】以画为祭傣族青年田边绘像致敬袁隆平院士​,0,0,0,0
石阡检察,05月27日22:12,来自微博视频号, 【#90秒回顾袁隆平追梦一生#】袁隆平一生都在追梦圆梦，他不断改良杂交水稻，发明“三系法”籼型杂交水稻，成功研究出“两系法”杂交水稻，创建了超级杂交稻技术体系。杂交水稻一次又一次突破，世界五分之一人口的温饱问题得到解决，他让中国人把自己的饭碗端得更牢！（统筹：徐梅花；视频/广州日报·新花城记者：刘宇）L广州日报的微博视频#联合国悼念袁隆平# #袁隆平遗照确定#  ,0,3,23,14
牡丹江检察,05月27日22:01,, 【北京警方：#微博用户诋毁袁隆平院士被刑拘#】,0,2,11,9
都市时报,05月27日22:01,来自iPhone客户端, #万颗微笑米粒画出袁隆平头像#【小伙用万颗“微笑米粒”画出袁隆平头像】赵龙是长春市一位创作人。袁隆平逝世后，他历时一天用万颗“微笑米粒”画出袁老的头像，在网上发布后感动了无数网友。赵龙说，每一颗“微笑米粒”都代表着袁爷爷的汗水，袁爷爷才是我们年轻一代最值得去追的“星”。他用这种形式表达致敬和缅怀。@中国日报L中国日报的微博视频  ,0,9,2,183
央视新闻评论,05月27日22:00,来自微博weibo.com, 【#晚安·今天#】#中国人能自由吃瓜离不开这位奶奶#中国有世界上最多的“吃瓜群众”，我们的瓜产量大，味道好，品种多，构成了一个“圆满”丰满“美满“的瓜品王国。这一切顶呱呱的“获得感”，离不开被大家亲切称为新疆“瓜奶奶”的吴明珠。她是中国工程院院士，瓜类育种专家，新疆甜瓜品质改良的创始人和奠基者。吴奶奶是袁隆平的同窗，被誉为“西部瓜王”，这一称号实至名归，瓜熟蒂落。“我的人生就是想结几个瓜，把瓜的甘甜献给人民”，这是她常挂在嘴边的话。她年过九旬，患阿尔兹海默症，已经认不出人，但就是记得瓜。她时常嘟囔着瓜该授粉了。一生的奋斗，留下永恒的烙印，病魔也难以磨灭。夏日之美，少不了瓜果之甘甜。瓜果之甘甜，少不了农业科学家的辛劳和智慧。吴明珠为甘甜的事业奉献了一生。她的世界很小，一生只专注于瓜田；她的世界很大，让苍生有口福，让瓜农过上好日子。谢谢吴奶奶，每逢味蕾享受日，即是人间心动时。晚安！  ,0,6,5,47
观察者网,05月27日22:00,来自微博视频号, 【#一幅画缅怀两位国士#】影子画中画，画的是吴孟超院士，画的影子投影出袁隆平院士@画渣不渣-HZ创意L画渣不渣-HZ创意的微博视频​,0,74,30,868
北京发布,05月27日22:00,来自微博weibo.com, 【#西部瓜王62年培育30多个瓜种#，谢谢吴奶奶！】#晚安北京#明天升旗时间04:50，降旗时间19:33；明天天气多云，气温16°C~29°C。#8424西瓜是这位奶奶培育的#吴明珠和袁隆平是西南农学院的同学，填分配志愿表时，吴明珠写下要到新疆、到祖国最需要的边疆去工作。62年里，吴明珠培育了30多个品种，包括甜瓜品种“皇后”、西瓜品种“8424”，为新疆及全国的甜瓜、西瓜事业作出了突出贡献。如今，91岁的吴明珠患有阿尔兹海默症，已经认不出人，但有关种瓜的记忆还在，有时候她突然要出门，嘟囔着瓜该授粉了。#中国人能自由吃瓜离不开这位奶奶#（人民日报）  ,0,13,6,35
中国经济网,05月27日22:00,来自微博视频号, #中国人能自由吃瓜离不开这位奶奶#【致敬！#吴明珠50余年培育28类优质瓜种#】中国工程院院士、西甜瓜育种专家吴明珠，也是袁隆平院士的同学。在50余年研究中，吴老培育出28个经国家审定的优质瓜种，其中包括红心脆、麒麟瓜及8424西瓜等。她常说：“我的人生就是想结几个瓜，把瓜的甘甜献给人民。”（央视频）L央视频的微博视频  ,0,10,3,72
青春菏泽,05月27日21:55,来自微博视频号, 她是袁隆平的同学，两人分别影响了中国的瓜田和稻田。所有人都吃过她培育的瓜，有几个人知道“甜瓜女神”的姓名呢？（中国青年报）#中国人能自由吃瓜离不开这位奶奶# #感动在你我身边# #围鲁夜话#L青春山东的微博视频​​​,0,0,0,0
陕西延安消防,05月27日21:54,来自微博视频号," 【#中国人能自由吃瓜离不开这位奶奶#】中国人能自由吃瓜，离不开#吴明珠奶奶#数十年的研究和奉献。她是袁隆平的同学，两人分别影响了中国的瓜田和稻田。在她50多年的研究中，培育出28个经国家审定的优质瓜种，有耳熟能详的红心脆、香梨黄、小青皮、黑眉毛、香妃蜜瓜、皇后蜜瓜、郁金香甜瓜、金凤凰、绿宝石瓜、麒麟瓜，还有西瓜中的“王牌”—8424西瓜。她总挂在嘴边的话是:“我的人生就是想结几个瓜，把瓜的甘甜献给人民。""（中国青年报；全国妇联女性之声）L青春山东的微博视频O网页链接  ",0,0,0,0
南宁铁路桂林车务段,05月27日21:50,来自微博视频号," 【#中国人能自由吃瓜离不开这位奶奶#】中国人能自由吃瓜，离不开吴明珠奶奶数十年的研究和奉献。她是袁隆平的同学，两人分别影响了中国的瓜田和稻田。在她50多年的研究中，培育出28个经国家审定的优质瓜种，有耳熟能详的红心脆、香梨黄、小青皮、黑眉毛、香妃蜜瓜、皇后蜜瓜、郁金香甜瓜、金凤凰、绿宝石瓜、麒麟瓜，还有西瓜中的“王牌”—8424西瓜。她总挂在嘴边的话是:“我的人生就是想结几个瓜，把瓜的甘甜献给人民。""（中国青年报；全国妇联女性之声）#台大医院院长发文求救#L青春山东的微博视频  ",0,1,1,3
